Suburb,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea
Moonee Ponds,1,362000.0,6.2,3039.0,1.0,1.0,0.0,55.0,2015.0,Moonee Valley
Mordialloc,1,309000.0,21.5,3195.0,1.0,1.0,57.0,42.0,1978.0,Kingston
Mount Waverley,3,1267000.0,14.2,3149.0,2.0,4.0,714.0,,,Monash
Mount Waverley,2,611000.0,14.2,3149.0,1.0,1.0,161.0,82.0,1970.0,Monash
Mount Waverley,4,1750000.0,14.2,3149.0,2.0,2.0,766.0,,,Monash
Mulgrave,3,755000.0,18.8,3170.0,2.0,2.0,197.0,132.0,2005.0,Monash
Mulgrave,3,862000.0,18.8,3170.0,2.0,2.0,246.0,3.0,2002.0,Monash
Mulgrave,3,815500.0,18.8,3170.0,2.0,2.0,434.0,104.0,1960.0,Monash
Newport,3,1100000.0,6.2,3015.0,2.0,3.0,449.0,154.3,1940.0,Hobsons Bay
Niddrie,4,1130000.0,10.4,3042.0,2.0,2.0,650.0,163.0,1975.0,Moonee Valley
Niddrie,4,1006000.0,10.4,3042.0,2.0,1.0,270.0,178.74,2008.0,Moonee Valley
Noble Park,2,445000.0,22.7,3174.0,1.0,3.0,197.0,82.0,1998.0,Greater Dandenong
Noble Park,3,650000.0,22.7,3174.0,1.0,1.0,603.0,130.0,1970.0,Greater Dandenong
North Melbourne,2,465000.0,1.8,3051.0,1.0,1.0,0.0,53.0,2010.0,Melbourne
Northcote,3,1290000.0,5.3,3070.0,2.0,1.0,196.0,,1910.0,Darebin
Northcote,3,1335000.0,5.3,3070.0,1.0,1.0,390.0,112.0,1920.0,Darebin
Northcote,1,352500.0,5.3,3070.0,1.0,1.0,1279.0,,,Darebin
Northcote,3,1875000.0,5.3,3070.0,1.0,2.0,771.0,,1950.0,Darebin
Oakleigh South,4,1390000.0,15.5,3167.0,2.0,2.0,558.0,243.0,2010.0,Monash
Pakenham,4,643500.0,47.3,3810.0,2.0,2.0,600.0,300.0,2010.0,Cardinia
Pascoe Vale,2,541000.0,8.5,3044.0,1.0,1.0,133.0,,,Moreland
Pascoe Vale,2,510000.0,8.5,3044.0,1.0,1.0,129.0,88.3,2012.0,Moreland
Pascoe Vale,2,550000.0,8.5,3044.0,1.0,1.0,164.0,80.7,2008.0,Moreland
Pascoe Vale,2,580000.0,8.5,3044.0,1.0,1.0,103.0,111.0,2010.0,Moreland
Pascoe Vale,2,706000.0,8.5,3044.0,1.0,1.0,205.0,,1998.0,Moreland
Port Melbourne,2,559000.0,3.5,3207.0,1.0,1.0,712.0,,1968.0,Port Phillip
Prahran,2,570000.0,4.6,3181.0,2.0,1.0,0.0,,,Stonnington
Preston,1,250000.0,8.4,3072.0,1.0,1.0,631.0,34.0,1965.0,Darebin
Preston,1,392000.0,8.4,3072.0,1.0,1.0,629.0,41.0,1965.0,Darebin
Preston,1,505000.0,8.4,3072.0,1.0,1.0,102.0,43.0,2000.0,Darebin
Preston,3,980000.0,8.4,3072.0,1.0,3.0,397.0,107.0,1925.0,Darebin
Reservoir,2,495000.0,12.0,3073.0,1.0,1.0,134.0,,2013.0,Darebin
Reservoir,2,320000.0,12.0,3073.0,1.0,1.0,89.0,65.0,1965.0,Darebin
Reservoir,2,617500.0,12.0,3073.0,2.0,1.0,0.0,114.0,2010.0,Darebin
Reservoir,5,1282500.0,12.0,3073.0,2.0,2.0,499.0,251.0,2015.0,Darebin
Reservoir,4,760500.0,12.0,3073.0,1.0,2.0,846.0,,,Darebin
Richmond,2,419000.0,2.4,3121.0,1.0,1.0,3512.0,51.0,2011.0,Yarra
Richmond,3,1590000.0,2.4,3121.0,2.0,1.0,83.0,,,Yarra
Richmond,2,592000.0,2.4,3121.0,2.0,2.0,2044.0,,,Yarra
Richmond,2,1667500.0,2.4,3121.0,2.0,2.0,92.0,141.0,1940.0,Yarra
Richmond,2,685000.0,2.4,3121.0,2.0,1.0,0.0,77.0,2011.0,Yarra
Ringwood,3,882500.0,19.9,3134.0,2.0,2.0,918.0,145.0,1975.0,Maroondah
Ringwood,3,910000.0,19.9,3134.0,2.0,2.0,651.0,162.0,1977.0,Maroondah
Ringwood East,3,777000.0,21.3,3135.0,2.0,2.0,502.0,,,Maroondah
Roxburgh Park,3,510000.0,20.6,3064.0,2.0,2.0,523.0,,2000.0,Hume
Sandringham,3,1651000.0,15.2,3191.0,2.0,1.0,390.0,125.0,1950.0,Bayside
Sandringham,2,770000.0,15.2,3191.0,1.0,1.0,208.0,,1970.0,Bayside
Scoresby,4,1040000.0,22.2,3179.0,2.0,2.0,1134.0,152.0,1970.0,Knox
Scoresby,4,1120000.0,22.2,3179.0,2.0,2.0,960.0,179.0,1985.0,Knox
Seddon,3,886000.0,5.1,3011.0,2.0,2.0,0.0,,2005.0,Maribyrnong
South Morang,3,601000.0,20.5,3752.0,2.0,2.0,454.0,,,Whittlesea
South Morang,4,810000.0,20.5,3752.0,2.0,2.0,639.0,,,Whittlesea
South Morang,5,945000.0,20.5,3752.0,3.0,4.0,700.0,,,Whittlesea
South Morang,3,500000.0,20.5,3752.0,2.0,2.0,330.0,118.0,2008.0,Whittlesea
South Yarra,2,747500.0,2.7,3141.0,1.0,1.0,0.0,,,Melbourne
South Yarra,1,420000.0,2.7,3141.0,1.0,1.0,0.0,43.0,1960.0,Stonnington
South Yarra,2,460000.0,2.7,3141.0,2.0,0.0,0.0,63.0,2014.0,Stonnington
South Yarra,2,1340000.0,2.7,3141.0,2.0,2.0,0.0,133.0,1995.0,Stonnington
Springvale,2,580000.0,20.8,3171.0,2.0,2.0,155.0,89.25,,Greater Dandenong
Springvale South,3,700000.0,22.2,3172.0,1.0,2.0,638.0,105.0,1980.0,Greater Dandenong
St Albans,3,627000.0,14.0,3021.0,1.0,3.0,581.0,,,Brimbank
St Kilda,1,360000.0,5.0,3182.0,1.0,1.0,0.0,49.0,1971.0,Port Phillip
St Kilda,2,530000.0,5.0,3182.0,1.0,0.0,0.0,,,Port Phillip
St Kilda,2,533000.0,5.0,3182.0,1.0,1.0,463.0,,1960.0,Port Phillip
St Kilda,3,1180000.0,5.0,3182.0,2.0,1.0,128.0,,,Port Phillip
Strathmore,4,1220000.0,8.2,3041.0,1.0,2.0,750.0,185.0,1960.0,Moonee Valley
Sunbury,3,500000.0,31.7,3429.0,1.0,3.0,678.0,127.0,1975.0,Hume
Sunbury,3,438000.0,31.7,3429.0,1.0,4.0,606.0,96.0,1994.0,Hume
Sunshine,3,910000.0,10.5,3020.0,1.0,3.0,703.0,,1950.0,Brimbank
Sunshine North,4,650000.0,10.5,3020.0,2.0,1.0,283.0,181.6,2005.0,Brimbank
Sunshine North,3,595000.0,10.5,3020.0,1.0,0.0,557.0,,,Brimbank
Sunshine West,3,710000.0,10.5,3020.0,1.0,2.0,697.0,,,Brimbank
Sunshine West,3,615000.0,10.5,3020.0,2.0,1.0,358.0,27.0,1999.0,Brimbank
Sunshine West,4,859000.0,10.5,3020.0,2.0,2.0,699.0,,,Brimbank
Surrey Hills,3,2225000.0,10.2,3127.0,1.0,2.0,829.0,,,Boroondara
Surrey Hills,2,1950000.0,10.2,3127.0,1.0,1.0,858.0,,,Whitehorse
Surrey Hills,2,830000.0,10.2,3127.0,1.0,1.0,180.0,,,Boroondara
Sydenham,4,740000.0,18.0,3037.0,2.0,2.0,1017.0,156.0,2000.0,Brimbank
Sydenham,3,620000.0,18.0,3037.0,2.0,2.0,360.0,,2000.0,Brimbank
Tarneit,4,463500.0,18.4,3029.0,2.0,2.0,371.0,156.0,2006.0,Wyndham
Tarneit,3,530000.0,18.4,3029.0,2.0,2.0,400.0,153.0,2009.0,Wyndham
Tarneit,3,446000.0,18.4,3029.0,2.0,2.0,326.0,162.0,2012.0,Wyndham
Taylors Hill,3,520000.0,18.0,3037.0,2.0,2.0,389.0,161.0,2005.0,Melton
Taylors Hill,3,530000.0,18.0,3037.0,2.0,1.0,343.0,119.0,2011.0,Melton
Taylors Hill,5,725500.0,18.0,3037.0,3.0,2.0,450.0,260.0,2011.0,Melton
Taylors Lakes,4,688000.0,15.5,3038.0,2.0,1.0,645.0,,,Brimbank
Taylors Lakes,3,630000.0,15.5,3038.0,2.0,1.0,655.0,,,Brimbank
Taylors Lakes,4,800000.0,15.5,3038.0,3.0,6.0,876.0,,,Brimbank
Taylors Lakes,3,760000.0,15.5,3038.0,3.0,2.0,654.0,,,Brimbank
Taylors Lakes,3,502000.0,15.5,3038.0,2.0,2.0,198.0,143.0,2004.0,Brimbank
Templestowe,4,1275000.0,15.5,3106.0,2.0,2.0,812.0,33.0,,Manningham
Templestowe,5,1300000.0,15.5,3106.0,3.0,3.0,767.0,,,Manningham
Templestowe Lower,4,1215000.0,12.4,3107.0,2.0,4.0,729.0,240.0,1970.0,Manningham
Templestowe Lower,4,1320000.0,12.4,3107.0,2.0,2.0,774.0,,,Manningham
Templestowe Lower,2,731000.0,12.4,3107.0,1.0,1.0,217.0,115.0,2005.0,Manningham
Thomastown,3,651000.0,15.3,3074.0,1.0,2.0,526.0,116.0,1970.0,Whittlesea
Thomastown,3,631000.0,15.3,3074.0,1.0,2.0,584.0,121.0,1965.0,Whittlesea
Thomastown,3,715500.0,15.3,3074.0,1.0,2.0,685.0,,,Whittlesea
Thornbury,3,1110000.0,7.0,3071.0,1.0,0.0,396.0,113.0,1930.0,Darebin
Toorak,2,735000.0,4.1,3142.0,1.0,1.0,0.0,84.0,1935.0,Stonnington
Toorak,2,920000.0,4.1,3142.0,2.0,1.0,0.0,,,Stonnington
Toorak,1,350000.0,4.1,3142.0,1.0,1.0,0.0,,1970.0,Stonnington
Tullamarine,3,822000.0,12.9,3043.0,1.0,1.0,778.0,112.0,1960.0,Hume
Vermont,3,988000.0,17.2,3133.0,1.0,1.0,653.0,119.0,1970.0,Whitehorse
Wantirna South,3,855000.0,14.7,3152.0,1.0,2.0,730.0,,,Knox
Wantirna South,3,630000.0,14.7,3152.0,1.0,2.0,169.0,141.0,2001.0,Knox
Watsonia,3,830000.0,14.5,3087.0,1.0,1.0,598.0,104.4,1975.0,Banyule
Watsonia North,3,710000.0,14.5,3087.0,1.0,2.0,600.0,115.0,1974.0,Banyule
Watsonia North,3,850000.0,14.5,3087.0,1.0,2.0,766.0,,,Banyule
Werribee,3,383000.0,14.7,3030.0,1.0,2.0,548.0,95.0,1960.0,Wyndham
Werribee,4,463000.0,14.7,3030.0,2.0,2.0,358.0,148.0,2012.0,Wyndham
Werribee,3,471500.0,14.7,3030.0,1.0,2.0,530.0,,,Wyndham
Werribee,3,412500.0,14.7,3030.0,1.0,1.0,583.0,,1980.0,Wyndham
Werribee,3,452000.0,14.7,3030.0,1.0,3.0,567.0,121.0,1980.0,Wyndham
Werribee,4,665000.0,14.7,3030.0,2.0,2.0,520.0,201.0,2014.0,Wyndham
Werribee,3,485000.0,14.7,3030.0,1.0,1.0,633.0,88.0,1960.0,Wyndham
Werribee,4,510000.0,14.7,3030.0,2.0,1.0,531.0,147.0,2003.0,Wyndham
West Footscray,3,850000.0,6.4,3012.0,1.0,2.0,269.0,111.0,1910.0,Maribyrnong
West Footscray,3,915000.0,6.4,3012.0,1.0,2.0,447.0,,,Maribyrnong
Wheelers Hill,5,1591000.0,16.7,3150.0,3.0,3.0,923.0,,,Monash
Wheelers Hill,5,1490000.0,16.7,3150.0,3.0,4.0,677.0,,,Monash
Williamstown,4,1440000.0,6.8,3016.0,2.0,0.0,240.0,170.0,1900.0,Hobsons Bay
Wollert,3,400000.0,25.5,3750.0,2.0,1.0,213.0,,2015.0,Whittlesea
Yarra Glen,3,620000.0,31.4,3775.0,2.0,1.0,863.0,180.56,1975.0,Yarra Ranges
Yarraville,2,900000.0,6.3,3013.0,1.0,3.0,463.0,123.5,1940.0,Maribyrnong
Yarraville,4,1407000.0,6.3,3013.0,2.0,2.0,446.0,152.0,1955.0,Maribyrnong
Yarraville,2,1044000.0,6.3,3013.0,1.0,0.0,197.0,,,Maribyrnong
Airport West,3,780000.0,10.4,3042.0,2.0,1.0,195.0,192.0,2005.0,Moonee Valley
Albanvale,3,555000.0,14.0,3021.0,1.0,3.0,566.0,126.0,1980.0,Brimbank
Albion,3,613000.0,10.5,3020.0,1.0,2.0,465.0,,,Brimbank
Albion,2,340000.0,10.5,3020.0,1.0,1.0,100.0,,,Brimbank
Albion,3,580000.0,10.5,3020.0,2.0,2.0,175.0,110.0,2014.0,Brimbank
Ardeer,3,627000.0,12.8,3022.0,1.0,2.0,697.0,102.0,1960.0,Brimbank
Armadale,1,380000.0,6.3,3143.0,1.0,1.0,0.0,,1960.0,Stonnington
Armadale,2,631500.0,6.3,3143.0,1.0,1.0,0.0,,,Stonnington
Ascot Vale,3,1185000.0,4.3,3032.0,2.0,2.0,271.0,,,Moonee Valley
Ashwood,4,1540000.0,10.2,3147.0,2.0,3.0,668.0,205.0,1970.0,Monash
Aspendale,4,1510000.0,21.5,3195.0,2.0,4.0,387.0,,,Kingston
Balwyn,4,1450000.0,7.9,3103.0,3.0,2.0,232.0,,,Boroondara
Balwyn North,3,1600000.0,9.7,3104.0,2.0,2.0,314.0,,,Boroondara
Balwyn North,2,950000.0,9.7,3104.0,1.0,1.0,327.0,,1975.0,Boroondara
Balwyn North,4,1755000.0,9.7,3104.0,2.0,2.0,605.0,155.0,1938.0,Boroondara
Bayswater,3,606000.0,23.2,3153.0,1.0,1.0,424.0,94.0,1970.0,Knox
Beaconsfield,3,537000.0,39.0,3807.0,1.0,1.0,460.0,,,Cardinia
Beaumaris,3,900000.0,17.3,3193.0,2.0,2.0,243.0,,,Bayside
Beaumaris,3,1500000.0,17.3,3193.0,2.0,2.0,594.0,,,Bayside
Bentleigh,3,1435000.0,11.4,3204.0,3.0,2.0,307.0,177.0,2014.0,Glen Eira
Bentleigh East,2,592000.0,13.8,3165.0,1.0,1.0,121.0,,,Glen Eira
Bentleigh East,3,900000.0,13.8,3165.0,2.0,2.0,264.0,,,Glen Eira
Bentleigh East,4,1780000.0,13.8,3165.0,2.0,2.0,577.0,,,Glen Eira
Bentleigh East,3,1260000.0,13.8,3165.0,2.0,2.0,669.0,138.0,1960.0,Glen Eira
Berwick,3,620000.0,35.2,3806.0,1.0,2.0,792.0,101.0,1970.0,Casey
Black Rock,2,600000.0,17.3,3193.0,1.0,1.0,0.0,74.0,1960.0,Bayside
Black Rock,3,1215000.0,17.3,3193.0,2.0,2.0,314.0,,,Bayside
Blackburn South,2,615000.0,13.4,3130.0,1.0,1.0,3316.0,85.0,1970.0,Whitehorse
Boronia,3,790000.0,25.0,3155.0,1.0,2.0,868.0,,,Knox
Boronia,4,770000.0,25.0,3155.0,2.0,2.0,723.0,1.0,1970.0,Knox
Box Hill,4,1831000.0,10.9,3128.0,1.0,1.0,662.0,,,Whitehorse
Braybrook,3,800000.0,8.6,3019.0,1.0,2.0,591.0,,,Maribyrnong
Brighton,2,845000.0,10.5,3186.0,1.0,1.0,100.0,110.0,1960.0,Bayside
Brighton,1,495000.0,10.5,3186.0,1.0,1.0,0.0,,1970.0,Bayside
Brighton,2,760000.0,10.5,3186.0,1.0,1.0,138.0,,1980.0,Bayside
Brighton,3,1240000.0,10.5,3186.0,2.0,2.0,206.0,,,Bayside
Broadmeadows,3,586000.0,14.0,3047.0,1.0,1.0,677.0,,,Hume
Broadmeadows,4,706000.0,14.0,3047.0,1.0,4.0,752.0,115.0,1960.0,Hume
Broadmeadows,3,550000.0,14.0,3047.0,2.0,1.0,602.0,,,Hume
Brookfield,4,456000.0,29.8,3338.0,2.0,2.0,576.0,189.0,2010.0,Melton
Brooklyn,2,555000.0,6.4,3012.0,2.0,1.0,207.0,,,Hobsons Bay
Brunswick,2,650000.0,5.2,3056.0,1.0,1.0,108.0,70.0,1970.0,Moreland
Brunswick,4,1080000.0,5.2,3056.0,2.0,0.0,256.0,,,Moreland
Brunswick East,2,620000.0,4.0,3057.0,1.0,1.0,123.0,79.0,1960.0,Moreland
Brunswick East,2,683000.0,4.0,3057.0,1.0,1.0,0.0,91.0,1970.0,Moreland
Brunswick East,2,501000.0,4.0,3057.0,1.0,1.0,71.0,47.0,1970.0,Moreland
Brunswick East,2,615000.0,4.0,3057.0,1.0,1.0,0.0,70.0,2008.0,Moreland
Brunswick East,2,1220000.0,4.0,3057.0,1.0,1.0,459.0,,,Moreland
Brunswick West,2,1150000.0,5.2,3055.0,1.0,1.0,539.0,107.0,1940.0,Moreland
Brunswick West,2,400000.0,5.2,3055.0,2.0,1.0,0.0,,,Moreland
Burwood,3,1750500.0,10.4,3125.0,1.0,2.0,719.0,,,Whitehorse
Burwood East,3,835000.0,14.7,3151.0,2.0,2.0,347.0,143.0,2000.0,Whitehorse
Cairnlea,3,640000.0,14.8,3023.0,2.0,2.0,316.0,170.0,2008.0,Brimbank
Camberwell,3,1280000.0,7.7,3124.0,2.0,2.0,186.0,158.0,2014.0,Boroondara
Camberwell,2,682000.0,7.7,3124.0,1.0,1.0,1106.0,,1970.0,Boroondara
Camberwell,3,682000.0,7.7,3124.0,1.0,2.0,2863.0,,,Boroondara
Camberwell,2,600800.0,7.7,3124.0,1.0,1.0,1625.0,1.0,1960.0,Boroondara
Carlton,3,920000.0,1.6,3053.0,1.0,0.0,98.0,,,Melbourne
Carlton North,2,1690000.0,3.5,3054.0,1.0,1.0,173.0,,,Yarra
Carnegie,2,680000.0,10.1,3163.0,1.0,1.0,145.0,,2010.0,Glen Eira
Carnegie,1,316000.0,10.1,3163.0,1.0,1.0,1978.0,,,Glen Eira
Carnegie,3,1151000.0,10.1,3163.0,2.0,1.0,259.0,115.0,1995.0,Glen Eira
Caroline Springs,3,518000.0,14.8,3023.0,2.0,2.0,308.0,,,Melton
Carrum,3,625000.0,31.2,3197.0,2.0,1.0,379.0,170.0,1950.0,Kingston
Carrum Downs,3,480000.0,34.9,3201.0,1.0,0.0,528.0,106.0,1981.0,Frankston
Chadstone,5,1050000.0,11.7,3148.0,2.0,2.0,276.0,159.0,2011.0,Monash
Chelsea,3,750000.0,27.0,3196.0,1.0,2.0,463.0,,,Kingston
Chelsea Heights,5,835500.0,27.0,3196.0,5.0,4.0,570.0,243.0,1990.0,Kingston
Cheltenham,4,1740000.0,17.9,3192.0,2.0,2.0,721.0,283.0,2010.0,Kingston
Cheltenham,2,560000.0,17.9,3192.0,1.0,2.0,182.0,,,Kingston
Cheltenham,2,751000.0,17.9,3192.0,1.0,1.0,171.0,,,Kingston
Clarinda,5,976000.0,17.5,3169.0,3.0,2.0,537.0,,,Kingston
Clifton Hill,4,1662500.0,3.6,3068.0,2.0,0.0,191.0,,,Yarra
Clifton Hill,2,591000.0,3.6,3068.0,1.0,1.0,0.0,64.0,1970.0,Yarra
Coburg,2,650000.0,6.7,3058.0,1.0,1.0,149.0,,1970.0,Moreland
Coburg,4,1400000.0,6.7,3058.0,2.0,2.0,426.0,165.0,1930.0,Moreland
Coburg,2,996000.0,6.7,3058.0,1.0,1.0,476.0,97.0,1930.0,Moreland
Coburg,1,430000.0,6.7,3058.0,1.0,1.0,103.0,,,Moreland
Coburg North,4,1011000.0,6.7,3058.0,2.0,2.0,500.0,145.0,1930.0,Moreland
Coburg North,3,770000.0,6.7,3058.0,1.0,1.0,520.0,,,Moreland
Coburg North,3,830000.0,6.7,3058.0,2.0,2.0,275.0,142.0,2008.0,Moreland
Coolaroo,3,455000.0,17.4,3048.0,1.0,1.0,562.0,,,Hume
Craigieburn,4,510000.0,20.6,3064.0,2.0,1.0,336.0,83.0,2014.0,Hume
Craigieburn,4,590000.0,20.6,3064.0,2.0,2.0,512.0,200.71,2007.0,Hume
Craigieburn,3,390000.0,20.6,3064.0,1.0,1.0,301.0,109.0,2001.0,Hume
Cranbourne North,4,500000.0,34.7,3977.0,2.0,0.0,579.0,149.0,1990.0,Casey
Croydon,2,1150000.0,23.0,3136.0,1.0,2.0,1800.0,,,Maroondah
Croydon,3,745000.0,23.0,3136.0,2.0,2.0,297.0,,,Maroondah
Croydon,3,928000.0,23.0,3136.0,1.0,1.0,981.0,,,Maroondah
Croydon Hills,4,1020000.0,23.0,3136.0,2.0,2.0,560.0,253.0,,Maroondah
Dandenong North,4,617000.0,24.7,3175.0,3.0,2.0,279.0,,2008.0,Greater Dandenong
Doncaster,3,1420000.0,12.4,3108.0,1.0,2.0,721.0,130.0,1965.0,Manningham
Doncaster East,3,1120000.0,14.3,3109.0,1.0,1.0,725.0,,,Manningham
Doncaster East,6,1655000.0,14.3,3109.0,3.0,2.0,692.0,,,Manningham
Doncaster East,3,970000.0,14.3,3109.0,2.0,2.0,283.0,,,Manningham
Doncaster East,4,1225000.0,14.3,3109.0,2.0,2.0,511.0,,1988.0,Manningham
Doncaster East,3,1120000.0,14.3,3109.0,2.0,2.0,253.0,253.0,,Manningham
Doncaster East,3,1460000.0,14.3,3109.0,1.0,2.0,660.0,117.0,1965.0,Manningham
Doreen,4,500000.0,25.9,3754.0,2.0,2.0,550.0,,,Whittlesea
Doreen,4,531000.0,25.9,3754.0,2.0,2.0,411.0,,,Whittlesea
Doveton,3,508000.0,28.8,3177.0,1.0,2.0,680.0,,,Casey
Doveton,3,450000.0,28.8,3177.0,1.0,0.0,585.0,85.0,1960.0,Casey
Edithvale,4,700000.0,27.0,3196.0,2.0,2.0,320.0,,,Kingston
Elsternwick,2,834500.0,7.2,3185.0,1.0,2.0,538.0,92.0,2005.0,Glen Eira
Eltham North,4,850000.0,18.0,3095.0,2.0,2.0,688.0,,,Nillumbik
Eltham North,4,920000.0,18.0,3095.0,3.0,2.0,1503.0,209.0,1980.0,Nillumbik
Eltham North,5,850000.0,18.0,3095.0,2.0,1.0,813.0,,,Nillumbik
Elwood,2,930000.0,7.2,3184.0,1.0,1.0,837.0,80.0,1930.0,Port Phillip
Elwood,2,720000.0,7.2,3184.0,1.0,2.0,797.0,90.0,1920.0,Port Phillip
Elwood,3,1035000.0,7.2,3184.0,2.0,2.0,0.0,111.0,2010.0,Port Phillip
Elwood,3,1820000.0,7.2,3184.0,2.0,3.0,144.0,,,Port Phillip
Elwood,2,710000.0,7.2,3184.0,1.0,1.0,0.0,,1980.0,Port Phillip
Elwood,2,715000.0,7.2,3184.0,1.0,1.0,795.0,80.0,2005.0,Port Phillip
Emerald,2,655000.0,36.9,3782.0,1.0,0.0,1000.0,81.79,1980.0,Cardinia
Endeavour Hills,3,630000.0,28.5,3802.0,2.0,2.0,581.0,128.0,1985.0,Casey
Endeavour Hills,5,1015000.0,28.5,3802.0,2.0,2.0,836.0,,1992.0,Casey
Endeavour Hills,3,676000.0,28.5,3802.0,2.0,3.0,810.0,114.0,1980.0,Casey
Endeavour Hills,3,580000.0,28.5,3802.0,1.0,8.0,665.0,,,Casey
Epping,4,658000.0,19.6,3076.0,2.0,2.0,571.0,200.0,1997.0,Whittlesea
Epping,3,500000.0,19.6,3076.0,2.0,2.0,321.0,130.0,2011.0,Whittlesea
Epping,3,560000.0,19.6,3076.0,2.0,1.0,390.0,147.0,2007.0,Whittlesea
Epping,2,503000.0,19.6,3076.0,2.0,2.0,214.0,115.0,2000.0,Whittlesea
Essendon,2,468000.0,7.5,3040.0,1.0,1.0,0.0,,,Moonee Valley
Essendon,3,1002000.0,7.5,3040.0,2.0,2.0,292.0,,,Moonee Valley
Essendon,3,1315000.0,7.5,3040.0,3.0,1.0,226.0,,,Moonee Valley
Essendon,2,550000.0,7.5,3040.0,1.0,1.0,1032.0,,,Moonee Valley
Essendon,3,1875000.0,7.5,3040.0,1.0,2.0,828.0,,,Moonee Valley
Fairfield,3,1800000.0,5.7,3078.0,1.0,2.0,697.0,112.0,1925.0,Darebin
Fawkner,3,661000.0,13.1,3060.0,1.0,2.0,619.0,,,Moreland
Ferntree Gully,3,861000.0,24.8,3156.0,2.0,1.0,720.0,162.0,1960.0,Knox
Ferntree Gully,3,760000.0,24.8,3156.0,1.0,3.0,984.0,,,Knox
Ferntree Gully,4,890000.0,24.8,3156.0,2.0,2.0,659.0,177.0,1992.0,Knox
Footscray,2,370000.0,5.1,3011.0,1.0,1.0,0.0,60.0,1960.0,Maribyrnong
Footscray,2,957000.0,5.1,3011.0,1.0,0.0,148.0,,,Maribyrnong
Frankston,2,266000.0,38.0,3199.0,1.0,1.0,0.0,,1968.0,Frankston
Frankston,4,680000.0,38.0,3199.0,2.0,3.0,767.0,210.0,1980.0,Frankston
Frankston,3,655000.0,38.0,3199.0,2.0,1.0,680.0,,,Frankston
Frankston North,3,570000.0,36.9,3200.0,1.0,4.0,632.0,104.0,1960.0,Frankston
Frankston South,4,945000.0,38.0,3199.0,2.0,2.0,694.0,265.0,2009.0,Frankston
Glen Huntly,2,450000.0,10.1,3163.0,1.0,1.0,0.0,77.0,2010.0,Glen Eira
Glen Iris,4,1908000.0,7.3,3146.0,1.0,1.0,702.0,,,Boroondara
Glen Iris,2,955000.0,7.3,3146.0,1.0,1.0,197.0,1.0,1970.0,Stonnington
Glen Waverley,4,1200000.0,16.7,3150.0,2.0,2.0,660.0,,,Monash
Glen Waverley,3,1130000.0,16.7,3150.0,1.0,1.0,836.0,,,Monash
Glenroy,3,820000.0,11.2,3046.0,1.0,4.0,650.0,135.0,1950.0,Moreland
Glenroy,3,760000.0,11.2,3046.0,1.0,4.0,625.0,,,Moreland
Glenroy,3,680000.0,11.2,3046.0,1.0,1.0,422.0,104.0,1960.0,Moreland
Glenroy,3,629500.0,11.2,3046.0,1.0,1.0,610.0,,,Moreland
Gowanbrae,3,900000.0,12.9,3043.0,2.0,2.0,453.0,,,Moreland
Greensborough,4,770000.0,16.1,3088.0,2.0,2.0,789.0,169.0,1975.0,Banyule
Greensborough,4,887500.0,16.1,3088.0,2.0,2.0,737.0,,,Nillumbik
Greensborough,4,900000.0,16.1,3088.0,3.0,1.0,807.0,190.0,1975.0,Banyule
Hadfield,3,860000.0,11.2,3046.0,2.0,2.0,591.0,,,Moreland
Hawthorn,2,580000.0,5.3,3122.0,1.0,1.0,0.0,,,Boroondara
Hawthorn,2,840000.0,5.3,3122.0,1.0,1.0,974.0,,1960.0,Boroondara
Hawthorn,3,1460000.0,5.3,3122.0,1.0,1.0,259.0,,,Boroondara
Hawthorn East,2,400000.0,6.2,3123.0,1.0,1.0,0.0,,1955.0,Boroondara
Heathmont,3,901000.0,21.3,3135.0,2.0,2.0,678.0,,1975.0,Maroondah
Heidelberg,3,835000.0,8.9,3084.0,2.0,2.0,161.0,135.0,2010.0,Banyule
Highett,3,1257000.0,16.0,3190.0,1.0,2.0,572.0,,,Bayside
Highett,3,1200000.0,16.0,3190.0,1.0,2.0,269.0,125.0,2000.0,Bayside
Highett,3,1030000.0,16.0,3190.0,2.0,2.0,240.0,180.0,2006.0,Bayside
Highett,3,1260000.0,16.0,3190.0,1.0,0.0,642.0,,,Kingston
Highett,4,1200000.0,16.0,3190.0,2.0,2.0,304.0,183.0,2007.0,Kingston
Highett,2,1150000.0,16.0,3190.0,1.0,2.0,591.0,100.0,1950.0,Bayside
Hillside,3,485000.0,18.0,3037.0,2.0,2.0,345.0,,2005.0,Melton
Hillside,4,618350.0,18.0,3037.0,2.0,2.0,542.0,221.0,2009.0,Melton
Hoppers Crossing,3,540000.0,18.4,3029.0,2.0,2.0,580.0,200.0,1990.0,Wyndham
Huntingdale,3,990000.0,12.3,3166.0,1.0,2.0,628.0,,1965.0,Monash
Ivanhoe,4,2250000.0,7.8,3079.0,2.0,2.0,1011.0,,,Banyule
Jacana,3,620500.0,14.0,3047.0,1.0,4.0,764.0,,,Hume
Keilor East,4,1475000.0,11.7,3033.0,2.0,2.0,988.0,,,Moonee Valley
Keilor Park,3,750000.0,10.4,3042.0,2.0,2.0,761.0,222.0,1980.0,Brimbank
